bath,bed,price,size,street,where
2.0,2.0,8350,1443.0,305 East 51st Street #11F,Turtle Bay
2.0,1.0,4650,942.0,201 West 72nd Street #4O,Upper West Side
2.5,2.0,7800,1555.0,2 Northside Piers #28P,Williamsburg
3.0,2.0,11755,1650.0,256 West 10th Street #1A,West Village
1.0,2.0,3300,900.0,156 Underhill Avenue #1,Prospect Heights
1.5,1.0,4750,1000.0,177 East 75th Street #5C,Upper East Side
1.0,1.0,2350,670.0,303 West 146th Street #6R,Central Harlem
1.0,1.0,4250,750.0,125 West 31st Street #24H,Midtown South
1.0,1.0,2150,923.0,19-19 24th Avenue #R307,Astoria
1.0,1.0,2395,943.0,45-02 Ditmars Boulevard #329,Astoria
2.0,2.0,6200,1400.0,60 W 57th Street #3,Midtown
1.0,2.0,2500,800.0,233 Leonard Street #1,Williamsburg
2.0,4.0,3900,1500.0,499 Halsey Street #2,Stuyvesant Heights
1.0,1.0,2000,800.0,23-12 36th Street #3,Astoria
3.0,4.0,13950,1880.0,200 East 94th Street #2217,Yorkville
1.0,1.0,2195,750.0,499 Fort Washington Avenue #2E,Hudson Heights
2.0,2.0,9190,1319.0,1113 York Avenue #31B,Lenox Hill
2.0,2.0,5000,1250.0,30 West 61st Street #11A,Lincoln Square
1.5,1.0,2000,700.0,822 Knickerbocker Avenue #1RF,Bushwick
1.0,2.0,3795,800.0,339 East 10th Street #5W,East Village
1.0,1.0,3535,650.0,330 West 58th Street #14C,Midtown West
1.0,3.0,5158,1148.0,14 Stuyvesant Oval #6B,Stuyvesant Town/PCV
1.0,1.0,3495,800.0,132 E 35th Street #11L,Murray Hill
1.0,1.0,2500,650.0,312 West 49th Street #3D,Midtown West
1.0,1.0,4100,1100.0,140 Court Street #3,Cobble Hill
2.0,1.0,4500,1100.0,2000 Broadway #3D,Lincoln Square
1.0,2.0,3199,800.0,28 Starr Street #4B,Bushwick
2.0,1.0,4500,1100.0,2000 Broadway #3D,Lincoln Square
1.5,1.0,6250,982.0,400 Fifth Avenue #37F,Midtown South
1.0,1.0,2400,800.0,339 9th Street #2,Park Slope
2.0,3.0,2750,1800.0,351 Wadsworth #55,Fort George
1.0,1.0,1450,400.0,1545 Pacific Street #1,Crown Heights
2.0,2.0,2399,1074.0,1135 Pelham Parkway North #3A,Pelham Gardens
1.0,1.0,2100,590.0,305 W. 150th Street #705,Central Harlem
1.0,1.0,1750,860.0,1135 Pelham Parkway North #1C,Pelham Gardens
1.0,2.0,3700,900.0,110 Greenwich Street #10A,Financial District
2.0,4.0,10000,2000.0,56 East 13th Street #PH8,Greenwich Village
2.0,3.0,3200,1100.0,55-43 Myrtle Avenue #3,Bushwick
2.0,2.0,5850,850.0,5 East 22nd Street #7F,Flatiron
1.0,1.0,2550,800.0,1215 Broadway #5B,Long Island City
2.5,2.0,9000,1361.0,166 West 18th Street #10A,Chelsea
1.0,1.0,7000,1078.0,200 East 66th Street #E702,Lenox Hill
2.0,2.0,4500,1275.0,381 Lenox Avenue #5B,Central Harlem
2.0,3.0,6500,1250.0,105 West 72nd Street #12A,Upper West Side
3.0,3.0,11600,1650.0,200 West 67th Street #35E,Lincoln Square
1.0,2.0,3380,910.0,15 Calder Place #3B,Park Slope
1.0,1.0,3200,585.0,350 West 50th Street #17H,Midtown West
1.0,2.0,4995,1050.0,150 W 82nd Street #9D,Upper West Side
2.0,2.0,5200,1200.0,150 W 82nd Street #3C,Upper West Side
2.0,4.0,3800,1100.0,300 Fort Washington Avenue #6H,Washington Heights
1.0,2.0,1850,800.0,4219 18th Avenue #C1,Kensington
1.0,1.0,1525,650.0,77 Sullivan Place #7E,Crown Heights
1.0,2.0,4650,810.0,38 Delancey Street #7E,Lower East Side
2.0,1.0,4650,942.0,201 West 72nd Street #4O,Upper West Side
1.0,1.0,1750,720.0,45-11 25th Avenue #1,Astoria
3.0,3.0,15250,1802.0,305 East 85th Street #15D,Yorkville
2.0,2.0,5300,1001.0,70 Battery Place #425,Battery Park City
2.0,2.0,2800,1131.0,3041 Ocean Avenue #7F,Sheepshead Bay
1.0,1.0,3975,645.0,325 Lexington Avenue #10E,Midtown East
2.5,2.0,6200,1250.0,415 East 54th Street #14C,Sutton Place
2.5,4.0,7000,3300.0,20 West 121st Street #1,Central Harlem
1.0,1.0,1850,750.0,33-06 31st Avenue #2,Astoria
1.5,1.0,3400,1098.0,93 Herbert Street #1B,Greenpoint
3.5,4.0,15500,2255.0,525 East 72nd Street #30FG,Upper East Side
1.5,1.0,3000,879.0,455 Main Street #5K,Roosevelt Island
1.0,2.0,2395,550.0,700 East 9th Street #20,East Village
1.0,1.0,3392,944.0,541 East 20th Street #8H,Stuyvesant Town/PCV
1.0,1.0,4000,767.0,1 Columbus Place #N31G,Midtown West
1.0,1.0,2800,700.0,297 Wythe Avenue #1,Williamsburg
1.0,3.0,2800,1100.0,118 E 5th Street #3,Windsor Terrace
1.0,1.0,4538,1264.0,312 Leonard Street #2,Williamsburg
1.0,2.0,2500,870.0,66-72 Saint Nicholas Avenue #5G,Central Harlem
1.5,1.0,4000,708.0,65 Cooper Square #3G,East Village
1.0,1.0,3650,650.0,250 E 49 #11A,Turtle Bay
2.0,2.0,4695,1037.0,101 W. 90th Street #7J,Upper West Side
1.0,1.5,2500,1000.0,46 Broome Street #3,Greenpoint
2.5,3.0,3200,1700.0,945 79th Street ,Dyker Heights
1.5,1.0,3200,600.0,107 West 70th Street #1F,Lincoln Square
2.0,4.0,6000,1100.0,67 N 7th Street #2,Williamsburg
1.0,1.0,2250,700.0,335 State Street #2,Boerum Hill
1.0,1.0,3000,715.0,150 East 85th Street #4G,Upper East Side
1.0,1.0,3800,795.0,201 West 74th Street #9K,Upper West Side
1.0,1.0,2200,920.0,48-05 42nd Street #6,Sunnyside
1.5,1.0,4000,800.0,555 W 59th Street #9D,Lincoln Square
1.0,3.0,2250,1000.0,1311 Herkimer Street #B,Ocean Hill
1.5,1.0,6000,1100.0,303 East 57th Street #25E,Sutton Place
2.0,1.0,3600,1100.0,437 Prospect Place #1,Crown Heights
1.5,1.0,5250,900.0,11 West 81st Street #7B,Upper West Side
1.0,3.0,3200,1501.0,3212 Broadway 3-ENT-FL,Long Island City
1.0,3.0,3000,1100.0,1151 Dean Street #4D,Crown Heights
1.0,1.5,4395,1100.0,200 East 71st Street #10K,Lenox Hill
1.5,1.0,8850,1500.0,115 Wooster Street #6F,Soho
1.0,2.0,2800,700.0,730 Lorimer Street #3R,Williamsburg
2.0,3.0,1800,1400.0,2230 Newbold Avenue #2,Westchester Village
1.0,2.0,2400,1000.0,227A Malcolm X Boulevard #2,Stuyvesant Heights
1.0,1.0,2700,800.0,150 Remsen Street #2,Brooklyn Heights
2.0,2.0,4895,1100.0,408 East 92nd Street #11E,Yorkville
1.0,0.0,2900,640.0,99 Battery Place #18J,Battery Park City
1.0,3.0,2950,1300.0,3517 Broadway #B,Astoria
2.0,2.0,2199,950.0,178-10 Wexford Terrace #4P,Jamaica Estates
3.5,3.0,8495,1714.0,62 West 62 #4F,Lincoln Square
1.5,3.0,4350,1840.0,93-01 68th Avenue ,Forest Hills
1.0,1.0,3170,651.0,505 W. 54th Street #711,Midtown West
2.0,3.0,7000,1371.0,22 N 6th Street #5I,Williamsburg
2.0,2.0,5655,1029.0,71 Broadway #16J,Financial District
2.0,3.0,13250,2600.0,853 7th Avenue #PHA,Midtown
1.0,2.0,8000,1850.0,2109 Broadway #1018,Upper West Side
1.0,1.0,3200,800.0,26 Broadway #503,Williamsburg
2.0,2.0,6395,1352.0,75 Wall Street #28C,Financial District
1.5,4.0,3850,1300.0,3495 Broadway #102,Hamilton Heights
1.0,2.0,3958,1000.0,193 Sackett Street #1F,Carroll Gardens
1.0,1.0,2550,800.0,1215 Broadway #5B,Long Island City
1.0,2.0,2700,1100.0,98-30 67th Avenue #5C,Forest Hills
1.0,1.0,1500,410.0,3607-3609 Broadway #7O,Hamilton Heights
1.0,1.0,3800,682.0,225 Rector Place #12M,Battery Park City
1.0,2.0,1700,1000.0,71 West 174th Street #1R,Morris Heights
3.0,3.0,15000,2124.0,263 Ninth Avenue #6C,West Chelsea
1.0,1.0,1750,800.0,200 East 18th Street #F,Prospect Park South
1.0,2.0,3200,2000.0,1310 Putnam Avenue #G,Bushwick
1.0,1.0,1600,600.0,700 W 172nd Street #5B,Washington Heights
1.0,1.0,2400,800.0,427 W 147th Street #3,Hamilton Heights
1.0,1.0,3450,900.0,1255 Fifth Avenue #6H,Upper Carnegie Hill
1.5,1.0,4450,899.0,325 Fifth Avenue #14D,Midtown South
1.0,4.0,5999,1300.0,104 2nd Avenue #20,East Village
1.0,1.0,2200,720.0,29-16 Newtown Avenue ,Astoria
1.0,1.0,2400,500.0,190 Meserole Street #8,Williamsburg
2.0,1.0,4000,1027.0,40 North 4th Street #2G,Williamsburg
2.0,1.0,4000,1100.0,40 North 4th Street #4G,Williamsburg
1.0,1.0,1800,760.0,61-17 68th Avenue #4E,Glendale
1.0,1.0,4750,1000.0,20 West 68th Street #3B,Lincoln Square
1.0,1.0,2550,608.0,28-21 36th Street #3R,Astoria
2.0,3.0,5500,1400.0,231 East 58th Street #2CD,Midtown East
1.0,1.0,3400,947.0,79 Bridge Street #2I,Vinegar Hill
1.0,1.0,1800,800.0,84-19 51st Avenue #5M,Elmhurst
2.0,2.0,6400,1300.0,350 W 42nd Street #43B,Midtown West
2.0,2.0,14500,2150.0,25 North Moore Street #9B,Tribeca
2.0,2.5,4300,1150.0,333 E 46th Street #4B,Turtle Bay
2.0,2.5,4300,1150.0,333 E 46th Street #4B,Turtle Bay
2.0,2.0,3579,1200.0,275 Park Avenue #6P,Clinton Hill
1.0,1.0,2900,429.0,134 East 22nd Street #107,Gramercy Park
1.0,1.0,3650,917.0,444 East 82nd Street #2R,Yorkville
1.0,1.0,3200,493.0,134 East 22nd Street #102,Gramercy Park
1.0,1.0,3800,842.0,444 East 82nd Street #20C,Yorkville
1.0,1.0,2900,429.0,134 East 22nd Street #407,Gramercy Park
1.0,1.0,3800,990.0,444 East 82nd Street #8J,Yorkville
1.0,1.5,3300,726.0,40 North 4th Street #7F,Williamsburg
1.0,1.0,2300,650.0,307 Court Street #2,Carroll Gardens
1.0,1.0,1900,850.0,34-57 82nd Street #3,Jackson Heights
2.0,2.0,2295,1125.0,41-96 Gleane Street #E2,Elmhurst
2.0,2.0,5500,968.0,155 West 71st Street #6D,Lincoln Square
2.0,2.0,4500,1038.0,40 North 4th Street #6C,Williamsburg
1.5,2.0,2500,1100.0,98-01 67th Avenue #12P,Rego Park
2.0,2.0,2450,1200.0,2350 Waters Edge Drive #6,Bay Terrace (Queens)
3.0,3.0,4500,1800.0,591 Third Avenue #3,Gowanus
2.5,3.0,19750,2064.0,30 West 63rd Street #20FGH,Lincoln Square
1.0,2.0,4800,1200.0,28 Eighth Avenue #2,Park Slope
5.5,5.0,38500,3600.0,80 Riverside Boulevard #37CD,Lincoln Square
2.0,2.0,9250,1360.0,40 East 78th Street #10D,Upper East Side
1.0,1.0,2950,485.0,28 West 96th Street #7,Upper West Side
2.5,2.0,10795,1636.0,50 United Nations Plaza #7A,Turtle Bay
2.5,2.0,10995,1624.0,50 United Nations Plaza #7B,Turtle Bay
1.0,1.0,3700,620.0,27 West 72nd Street #209,Upper West Side
1.0,1.0,2700,619.0,343 4th Avenue #3F,Park Slope
1.0,2.0,3195,800.0,774 Classon Avenue #3B,Crown Heights
1.0,1.0,2700,725.0,261 Devoe Street #2L,East Williamsburg
1.0,1.0,4300,708.0,240 Central Park South #18E,Central Park South
2.0,2.0,9000,1510.0,101 Leonard Street #3D,Tribeca
1.0,1.0,3523,700.0,2 Gold Street #4005,Financial District
3.0,3.0,10000,1900.0,245 East 58th Street #27A,Midtown East
2.0,2.0,5500,1186.0,90 William Street #10B,Financial District
2.0,2.0,4350,1250.0,36 Conselyea Street #7,Williamsburg
2.0,2.0,4900,1050.0,148 N 10th Street 2-A-GARDEN,Williamsburg
1.0,1.5,3100,833.0,708 Lorimer Street #3A,Williamsburg
1.0,1.0,2750,750.0,269 Withers Street #4B,East Williamsburg
1.5,3.0,2500,1050.0,65-15 Booth Street #2,Rego Park
1.0,2.0,2145,710.0,275 West 144th Street #5,Central Harlem
1.0,3.0,3000,950.0,22-42 41st Street #2R,Astoria
1.0,2.0,5800,1046.0,200 East 69th Street #6UT,Lenox Hill
3.0,3.0,13500,1980.0,93 Worth Street #704,Tribeca
1.0,2.0,2250,1100.0,80-45 Kew Gardens Road #304,Kew Gardens
2.0,3.0,2250,1000.0,209-12 23rd Avenue #3,Bay Terrace (Queens)
1.0,3.0,3000,950.0,22-42 41st Street #1R,Astoria
1.0,1.5,3100,833.0,708 Lorimer Street #3L,Williamsburg
1.0,1.0,1700,750.0,211-05 75th Avenue #2D,Oakland Gardens
1.0,2.0,2200,950.0,30-24 44th Street #2,Astoria
1.0,1.0,1875,900.0,35-63 78th Street #5,Jackson Heights
2.0,2.0,6475,950.0,240 East 86th Street #12N,Yorkville
1.0,1.0,1875,900.0,35-63 78th Street #5,Jackson Heights
2.0,1.0,8000,1175.0,115 Fourth Avenue #7BUF,East Village
1.0,1.0,1550,650.0,32-30 93rd Street #B6,North Corona
1.0,1.0,1550,700.0,1947 Ocean Avenue #E6,Midwood
3.0,3.0,13500,1980.0,93 Worth Street #704,Tribeca
1.0,1.0,2100,300.0,244 East 13th Street #1,East Village
2.0,3.0,2800,1200.0,136 Grove Street #3AB,Bushwick
2.0,2.0,7000,1200.0,330 East 38th Street #54K,Murray Hill
1.0,1.5,3600,850.0,372 Central Park West #1H,Upper West Side
1.0,1.0,3050,674.0,46-10 Center Boulevard #1717,Hunters Point
1.0,3.0,2800,800.0,405 Myrtle Avenue #2,Clinton Hill
1.0,2.0,1500,900.0,238 E 176th #1,Concourse
1.5,3.0,2800,1000.0,14312 Quince Avenue #1,East Flushing
3.0,4.0,5060,2200.0,1337 Bergen Street #2,Crown Heights
2.0,2.0,7000,1250.0,12 East 86th Street #321,Upper East Side
1.0,4.0,5999,1300.0,104 2nd Avenue #20,East Village
1.0,2.0,4600,632.0,231 West 21st Street #3E,Chelsea
1.0,1.0,4200,900.0,13 West 13th Street #6JS,Greenwich Village
1.0,1.0,2700,800.0,132 Summit Street #2,Carroll Gardens
1.0,1.0,2700,800.0,132 Summit Street #2,Carroll Gardens
1.0,2.0,3200,770.0,56 Pine Street #5D,Financial District
2.0,4.0,5500,1616.0,255 Eastern Parkway #3C,Crown Heights
1.5,3.0,3599,1050.0,664 Onderdonk Avenue #1L,Ridgewood
1.0,1.0,2426,900.0,1355 Myrtle Avenue #4F,Bushwick
3.0,4.0,4199,1500.0,664 Onderdonk Avenue #1R,Ridgewood
1.0,1.0,2333,900.0,1355 Myrtle Avenue #4L,Bushwick
1.0,3.0,2893,1000.0,1355 Myrtle Avenue #3B,Bushwick
2.0,3.0,3140,1327.0,3052 Brighton 1st Street #8D,Brighton Beach
1.0,4.0,2795,1000.0,831 Madison Street #4A,Stuyvesant Heights
1.0,2.0,3650,820.0,426 Sterling Place #2B,Prospect Heights
1.0,1.0,4000,850.0,211 E 53rd Street #14C,Midtown East
1.0,1.0,4393,607.0,120 West 21st Street #605,Chelsea
1.0,1.0,3300,750.0,60 E 7th Street #3A,East Village
1.0,1.0,5043,633.0,120 West 21st Street #211,Chelsea
1.0,2.0,2650,1100.0,600 W 218th Street #5N,Inwood
1.0,4.0,3000,1200.0,23-75 23rd Street #2F,Astoria
1.0,1.0,2700,650.0,231 West 25th Street #4A,Chelsea
1.0,1.0,3989,944.0,8 Peter Cooper Road #9H,Stuyvesant Town/PCV
2.0,2.0,5840,979.0,801 Amsterdam Avenue #4B,Upper West Side
1.0,1.0,3100,690.0,350 West 42nd Street #6F,Midtown West
1.0,1.0,2300,750.0,13 Judge Street #2R,East Williamsburg
1.0,3.0,3500,1400.0,440 17th Street #A3,Park Slope
1.0,1.0,1600,735.0,7410 Ridge Boulevard #1B,Bay Ridge
4.5,4.0,15000,2857.0,360 East 88th Street #42A,Yorkville
1.0,2.0,2550,750.0,257 Varet Street #203,East Williamsburg
1.0,1.0,3605,664.0,305 West 50th Street #5F,Midtown West
1.0,1.0,3300,700.0,125 Riverside Drive #7F,Upper West Side
2.0,3.0,10295,1450.0,125 Riverside Drive #10A,Upper West Side
2.0,3.0,8095,1550.0,125 Riverside Drive #12A,Upper West Side
2.0,2.0,8500,2000.0,433 Waverly Avenue #2,Clinton Hill
2.0,3.0,8095,1550.0,125 Riverside Drive #12A,Upper West Side
3.0,4.0,15495,2100.0,125 Riverside Drive #9E,Upper West Side
1.0,1.0,2495,500.0,410 Eastern Pkwy #5,Crown Heights
1.0,4.0,3760,1000.0,166 Central Avenue #4B,Bushwick
2.5,2.0,9990,1478.0,240 Park Avenue South #14C,Flatiron
1.5,2.0,2299,1000.0,1148 Hancock Street #2,Bushwick
1.0,4.0,3760,1000.0,166 Central Avenue #4F,Bushwick
1.0,3.0,3099,1000.0,166 Central Avenue #2B,Bushwick
1.0,3.0,2670,1000.0,657 Quincy Street #3F,Stuyvesant Heights
1.0,1.0,2600,900.0,60 Jefferson Street #1A,Bushwick
2.5,2.0,8000,1200.0,106 Central Park South #15G,Central Park South
1.0,2.0,2995,800.0,442 Lorimer Street #21,Williamsburg
1.0,2.0,3200,900.0,91 Varet Street #2B,Williamsburg
1.0,2.0,3000,1100.0,374 Myrtle Avenue #2,Fort Greene
1.0,1.0,3650,600.0,117 W 13th Street #66,Greenwich Village
1.0,1.0,2500,760.0,50 Henry Street #6,Two Bridges
1.0,1.0,4480,652.0,261 West 25th Street #2C,Chelsea
2.5,2.0,6200,1250.0,415 East 54th Street #14C,Sutton Place
1.0,2.0,3695,850.0,150 West 47th Street #9G,Midtown
1.0,1.0,1975,700.0,31-81 46th Street #2F,Astoria
2.5,4.0,7950,2200.0,561 1st Street #2,Park Slope
1.0,2.0,2000,800.0,524 52nd Street #2,Sunset Park
1.0,3.0,2600,1100.0,264 50th Street #2,Sunset Park
1.0,1.0,2550,600.0,446  Central Park West #4B,Manhattan Valley
1.0,3.0,3000,1100.0,1151 Dean Street #3C,Crown Heights
1.0,1.0,1600,600.0,21 Magaw Place #6E,Hudson Heights
1.0,1.0,2600,900.0,536 6th Avenue #3,Park Slope
2.5,2.0,8300,1168.0,400 5th #40C,Midtown South
1.0,1.0,4500,804.0,400 West 63rd Street #710,Lincoln Square
2.0,2.0,4500,1050.0,148 N 10th Street #4D,Williamsburg
1.0,2.0,2999,800.0,144 Manhattan Avenue #22,Williamsburg
1.0,1.0,3800,692.0,555 West 23rd Street #N10M,West Chelsea
1.0,1.0,1800,700.0,4307 Ditmars Boulevard #1R,Astoria
1.0,1.0,3200,800.0,26 Broadway #503,Williamsburg
2.5,2.0,9000,1658.0,181 East 90th Street #25B,Carnegie Hill
1.0,1.0,3100,761.0,41-17 Crescent Street #6G,Long Island City
2.0,2.0,9500,1230.0,300 East 64th Street #24A,Lenox Hill
2.0,1.0,8500,1175.0,115 Fourth Avenue #7B,East Village
1.0,1.0,3450,655.0,20 West Street #22F,Financial District
2.0,2.0,4395,1000.0,5-11 47th Avenue #3C,Hunters Point
1.0,1.0,3275,750.0,27 West 96th Street #4B,Upper West Side
1.0,1.0,3286,740.0,4705 Center Boulevard #1803,Hunters Point
1.0,1.0,1750,650.0,1212 Lincoln Place #2F,Weeksville
2.0,1.0,12995,1800.0,204 West Houston Street #4/5C,West Village
1.0,1.0,1899,600.0,141-48 84 Drive #5,Briarwood
3.0,4.0,11500,2800.0,305 Riverside Drive #11B,Upper West Side
1.0,1.0,3650,629.0,240 East 27th Street #23M,Kips Bay
1.5,1.0,3200,860.0,440 Kent Avenue #14F,Williamsburg
1.0,1.0,3375,764.0,101 W. 90th Street #17A,Upper West Side
1.0,2.0,2125,1000.0,213-05 75th Avenue #6H,Oakland Gardens
1.0,2.0,2200,1100.0,63-25 Saunders Street #G,Rego Park
1.0,1.0,3275,550.0,354-368 West 34th Street #13Y,Midtown West
1.0,2.0,3907,951.0,283 Avenue C #9E,Stuyvesant Town/PCV
1.0,1.0,3385,760.0,365 South End Avenue #3H,Battery Park City
2.5,2.0,4595,1500.0,105 East 37th Street #4A,Murray Hill
2.0,3.0,2345,1270.0,451 Lexington Avenue #2,Bedford-Stuyvesant
1.0,2.0,3895,932.0,271 Avenue C #2B,Stuyvesant Town/PCV
2.0,3.0,2345,1270.0,451 Lexington Avenue #2,Bedford-Stuyvesant
2.0,3.0,6500,1400.0,1641 Third Avenue #31A,Yorkville
1.0,2.0,2100,1000.0,691 Nostrand Avenue #4R,Crown Heights
1.0,1.0,4000,725.0,300 East 64th Street #6D,Lenox Hill
1.0,2.0,7000,758.0,25 5th Avenue PENTHOUSE-N,Greenwich Village
1.0,3.0,5000,1400.0,903 Park Place #2,Crown Heights
1.0,1.0,3495,618.0,250 West 88th Street #703,Upper West Side
1.0,2.0,4250,850.0,305 W 52nd Street #2H,Midtown West
1.5,2.0,5875,1100.0,41 West 69th Street #1A,Lincoln Square
1.0,3.0,2400,1100.0,940 Prospect Place #P,Crown Heights
2.0,3.0,4900,1500.0,138 Hoyt Street #3,Boerum Hill
1.5,2.0,2750,998.0,308 West 121st Street #15,Central Harlem
1.0,1.0,2595,575.0,215 West 95th Street #12D,Upper West Side
3.5,3.0,26000,3200.0,465 West Broadway #3N,Soho
1.0,1.0,1595,700.0,360 95 #1A,Fort Hamilton
1.0,1.0,2600,1100.0,534 West 149th Street 1-GARDEN,Hamilton Heights
1.0,1.5,3400,1200.0,447 Henry Street #4,Cobble Hill
1.0,1.0,4100,1100.0,140 Court Street #3,Cobble Hill
2.0,3.0,2550,900.0,16-31 Hancock Street #2,Ridgewood
1.0,1.0,2750,550.0,155 W 76th Street #3D,Upper West Side
2.0,2.0,4700,900.0,65 Washington Street #10D,DUMBO
1.5,1.0,2850,700.0,103 W 80th Street #2EF,Upper West Side
2.0,3.0,2650,1000.0,71-53 70th Street #2,Glendale
1.0,1.0,3200,753.0,100 Jay Street #9L,DUMBO
1.0,1.0,2000,900.0,150-30 12 Rd #2R,Whitestone
1.0,2.0,2200,950.0,30-24 44th Street #2,Astoria
1.0,1.0,1800,1000.0,601 East 19th Street #1H,Ditmas Park
1.0,2.0,9995,1222.0,151 Hudson Street #2E,Tribeca
1.0,2.0,9995,1222.0,151 Hudson Street #2E,Tribeca
1.0,2.0,3895,932.0,271 Avenue C #2B,Stuyvesant Town/PCV
2.0,2.0,2600,1156.0,98-05 67th Avenue #7K,Rego Park
1.0,1.0,2050,1155.0,98-05 67th Avenue #1C,Rego Park
1.0,1.0,2050,671.0,43-24 43rd Street #202,Sunnyside
1.0,1.0,1775,812.0,102-40 62nd Avenue #1V,Forest Hills
2.5,3.0,8750,1442.0,110 Third Avenue #6C,East Village
2.0,2.0,11900,1877.0,135 West 4th Street GARDENWEST,Greenwich Village
1.0,1.0,1750,620.0,41-41 41st Street #4M,Sunnyside
1.0,1.0,2300,700.0,27 Olive Street #2R,East Williamsburg
1.5,1.0,3600,1300.0,162 Washington Park #1B,Fort Greene
2.0,2.0,3250,1032.0,300 West 135th Street #6G,Central Harlem
2.0,3.0,3400,1400.0,957 Saint Nicholas Avenue #APT2,Washington Heights
1.0,2.0,2000,950.0,67-02 Selfridge Street #2,Forest Hills
1.0,2.0,6400,1200.0,625 Greenwich Street #5,West Village
1.0,2.0,1750,650.0,234 Suydam Street #3R,Bushwick
1.0,1.0,2800,700.0,217 West 79th Street #2B,Upper West Side
1.0,3.0,2600,1700.0,46-10 25th Avenue #1,Astoria
1.0,1.0,1950,800.0,300 Ocean Parkway #2,Kensington
3.0,3.5,6400,1800.0,924 President Street #1,Park Slope
2.0,1.0,1995,1000.0,178 Nassau Avenue #3,Greenpoint
1.0,1.0,2950,615.0,10-63 Jackson Avenue #7E,Hunters Point
1.5,3.0,3200,1200.0,33-19 28th Street #2,Long Island City
2.0,2.0,5120,1068.0,125 Court Street #5SR,Downtown Brooklyn
2.0,4.0,5000,1000.0,11 Russell Street #3,Greenpoint
1.0,1.0,3470,649.0,101 West End Avenue #15K,Lincoln Square
1.0,1.0,3300,900.0,222 E 35th Street #5J,Murray Hill
1.0,1.0,2030,750.0,43-09 47th Avenue #6F,Sunnyside
1.0,2.0,1750,750.0,154 Wilson Avenue #2L,Bushwick
2.5,5.0,5000,2500.0,157 85th Street ,Bay Ridge
2.0,3.0,3000,1100.0,21-41 71st Street #2,Astoria
2.0,2.0,5095,1200.0,175 East 96th Street #16K,Carnegie Hill
2.0,2.0,6495,1300.0,271 West 47th Street #49A,Midtown
1.0,1.5,2500,850.0,151 Meserole Avenue #3L,Greenpoint
1.5,1.5,4800,900.0,401 East 80th Street #31F,Yorkville
2.0,3.0,7000,2000.0,39 Cheever Place #1,Cobble Hill
1.0,1.0,3550,703.0,125 Court Street #3ST,Downtown Brooklyn
1.0,3.0,2500,1000.0,32-75 44th Street #1,Long Island City
1.0,1.5,1650,600.0,824 Quincy Street #2,Bedford-Stuyvesant
1.0,1.0,3800,733.0,350 West 43rd Street #25D,Midtown West
1.0,1.0,2750,550.0,166 E 35th Street #8D,Murray Hill
1.0,1.0,2995,850.0,311 East 50 #2X,Turtle Bay
2.0,4.0,3600,1600.0,819 Lincoln Place #2,Crown Heights
2.0,2.0,5490,1038.0,303 E 83rd Street #28G,Yorkville
2.0,2.0,4395,1000.0,5-11 47th Avenue #3C,Hunters Point
2.0,1.0,2300,1050.0,3041 Brighton 2nd Street #4D,Brighton Beach
2.0,2.0,7950,1400.0,25 Central Park West #8Z,Lincoln Square
1.0,1.0,2000,750.0,43-09 47th Avenue #4F,Sunnyside
1.0,1.5,1800,800.0,450 Graham Avenue #2R,Williamsburg
2.0,2.0,6450,1242.0,145 Fourth Avenue #8F,East Village
1.0,1.0,4600,760.0,145 Fourth Avenue #12E,East Village
1.0,1.0,4475,760.0,145 Fourth Avenue #3E,East Village
1.0,1.0,4400,820.0,525 East 72nd Street #32C,Upper East Side
1.0,2.0,2300,1019.0,64-20 Saunders Street #403,Rego Park
1.0,1.0,1825,678.0,123-60 83rd Avenue #10N,Kew Gardens
1.0,2.0,2275,832.0,123-60 83rd Avenue #5A,Kew Gardens
1.0,1.0,1800,712.0,123-60 83rd Avenue #8G,Kew Gardens
1.0,1.0,1885,770.0,123-60 83rd Avenue #9T,Kew Gardens
1.0,1.0,1800,697.0,98-01 67th Avenue #6J,Rego Park
1.5,2.0,2500,1100.0,98-01 67th Avenue #12P,Rego Park
1.0,2.0,2270,982.0,102-45 62nd Road #2E,Forest Hills
1.0,3.0,2500,1224.0,137-20 45th Avenue #1R,Flushing
1.0,1.5,2200,1100.0,61 Duffield Street #2,Downtown Brooklyn
2.0,2.0,7700,1127.0,60 West 66th Street #19A,Lincoln Square
1.0,2.0,2200,825.0,5709 Faraday Avenue #2,Riverdale
2.0,2.0,5500,1008.0,425 Fifth Avenue #24B,Midtown South
3.0,3.0,11750,1551.0,207 East 57th Street #18A,Midtown East
1.0,1.0,2500,500.0,309 West 57th Street #806,Midtown West
1.0,1.0,3600,638.0,200 East 89th Street #18G,Yorkville
3.5,3.0,22500,2354.0,10 Madison Square West #6G,Flatiron
1.0,1.0,4975,932.0,303 East 33rd Street #11F,Kips Bay
1.0,2.0,1895,949.0,2750 Homecrest Avenue #223,Brighton Beach
2.0,1.0,6150,983.0,250 East 53rd Street #3003,Turtle Bay
1.0,2.5,2650,1100.0,72-39 61st Street #2,Glendale
1.0,1.0,1995,700.0,25-65 23rd Street #1D,Astoria
1.0,1.0,1750,875.0,78-11 Kew Forest Lane #4,Forest Hills
2.0,2.0,4000,1209.0,42-51 Hunter Street #PHA,Hunters Point
1.0,1.0,2895,600.0,14 West 29th Street #410,NoMad
